Plate,Experiment,Hour,Magnification,Well,Student,Animal,Length,Width,Radius,Volume,Area
p45,growth,45,2X,F01,Izzy,1104,861.8756537999999,41.270061,20.6350305,106276.35144872469,34056.661365694126
p45,growth,45,2X,F01,Izzy,1105,869.8200582,45.8450103,22.92250515,132353.4814021633,38179.368369880875
p45,growth,45,2X,F04,Izzy,1106,862.5475685999999,44.09934929999999,22.049674649999996,121442.08637111633,36419.694293100896
p45,growth,45,2X,F04,Izzy,1107,908.3069427,44.1421674,22.0710837,128133.22064270548,38381.69137609255
p45,growth,45,2X,F04,Izzy,1108,838.6781247,43.888552499999996,21.944276249999998,116955.22592012373,35246.39054926978
p45,growth,45,2X,F04,Izzy,1109,838.7341176,39.5672181,19.78360905,95064.23219861084,31778.089879961448
p45,growth,45,2X,F04,Izzy,1110,850.1928999,39.2147922,19.6073961,94654.0305052786,31923.643906372836
p45,growth,45,2X,F05,Izzy,1111,843.4210527,42.1165419,21.05827095,108310.77141487316,34013.84001162777
p45,growth,45,2X,F05,Izzy,1112,870.2548266,44.343083099999994,22.171541549999997,123885.3675313263,36946.963710782424
p45,growth,45,2X,F05,Izzy,1113,843.6186746999998,42.5084922,21.2542461,110361.95567360485,34338.396582401845
p45,growth,45,2X,F05,Izzy,1114,852.6038882999999,41.2008933,20.60044665,104780.96053041406,33635.21962953692
p45,growth,45,2X,F05,Izzy,1115,841.8763074,40.874817,20.4374085,101831.40405418267,32950.782388762986
p45,growth,45,2X,F06,Izzy,1116,822.0383523,42.650121299999995,21.325060649999998,108256.60997984075,33574.9067468861
p45,growth,45,2X,F06,Izzy,1117,841.0067706,42.9202047,21.46010235,112161.7722969127,34564.05191900339
p45,growth,45,2X,F06,Izzy,1118,876.1670180999998,43.931370599999994,21.965685299999997,122421.64428783933,36851.657982262
p45,growth,45,2X,F06,Izzy,1119,902.6088417,45.4563537,22.72817685,135023.8778169171,39277.325401017835
p45,growth,45,2X,F06,Izzy,1120,888.3141837000001,42.936673199999994,21.468336599999997,118561.90848032835,36514.732581073935
p45,growth,45,2X,F07,Izzy,1121,923.2471659,42.719289,21.3596445,121979.77184446633,37753.25728898128
p45,growth,45,2X,F07,Izzy,1122,839.3236899,39.8010708,19.9005354,96258.8781342691,31988.28871332149
p45,growth,45,2X,F07,Izzy,1123,851.6585964,42.715995299999996,21.357997649999998,112504.11204955782,34833.590828559776
p45,growth,45,2X,F07,Izzy,1124,837.6439029,44.0894682,22.0447341,117882.9388477568,35364.25113079831
p45,growth,45,2X,F07,Izzy,1125,814.4233178999999,39.610036199999996,19.805018099999998,92508.67911319251,30893.997591979813
p46,growth,46,2X,F01,Izzy,1126,842.4988166999999,42.6040095,21.30200475,110711.32463836415,34370.048428837064
p46,growth,46,2X,F01,Izzy,1127,927.2061933,41.3392287,20.66961435,114715.70127306426,36689.7311950439
p46,growth,46,2X,F01,Izzy,1128,872.3496197999999,39.3004284,19.6502142,97545.43434492683,32823.91325357978
p46,growth,46,2X,F01,Izzy,1129,829.4952890999999,40.1469093,20.07345465,96792.1104654456,31889.88287432215
p46,growth,46,2X,F01,Izzy,1130,836.5174575,42.660002399999996,21.330001199999998,110214.4560676137,34171.838777446996
p46,growth,46,2X,F02,Izzy,1131,872.8041504,44.046650099999994,22.023325049999997,122592.63316337483,36807.07719720148
p46,growth,46,2X,F02,Izzy,1132,899.1241071,45.4102419,22.70512095,134229.84063381387,39086.5469359125
p46,growth,46,2X,F02,Izzy,1133,900.0430494,44.1652233,22.08261165,127100.11553319066,38053.6169263392
p46,growth,46,2X,F02,Izzy,1134,822.7761410999999,42.778575599999996,21.389287799999998,109007.43755842923,33706.13217464419
p46,growth,46,2X,F02,Izzy,1135,937.485831,43.951132799999996,21.975566399999998,131107.23565335324,39438.806667837875
p46,growth,46,2X,F03,Izzy,1136,902.3222898,46.803477,23.4017385,143100.02939447065,40428.53764091893
p46,growth,46,2X,F03,Izzy,1137,788.3932068,39.251022899999995,19.625511449999998,87935.98519227955,29639.459149214556
p46,growth,46,2X,F03,Izzy,1138,901.0377468,44.7152712,22.3576356,130429.70891962186,38569.97301889644
p46,growth,46,2X,F03,Izzy,1139,831.1256705999999,42.8773866,21.4386933,110622.91853278493,34125.46024473415
p46,growth,46,2X,F03,Izzy,1140,906.5744565,42.5743662,21.2871831,118965.67218812258,36948.13231194546
p46,growth,46,2X,F04,Izzy,1141,936.7118115,44.09934929999999,22.049674649999996,131884.01528006792,39539.24882561314
p46,growth,46,2X,F04,Izzy,1142,911.9300126999999,42.9202047,21.46010235,121620.52674344796,37467.514261581935
p46,growth,46,2X,F04,Izzy,1143,806.3010536999999,41.4116901,20.70584505,100107.11367628371,31978.381068543913
p46,growth,46,2X,F04,Izzy,1144,930.5723547,44.7778515,22.38892575,135082.30156734292,39885.374487916284
p46,growth,46,2X,F04,Izzy,1145,875.4292293,43.1013582,21.5506791,117740.19649552803,36125.07418692094
p46,growth,46,2X,F05,Izzy,1146,897.8066271,42.8181,21.40905,119167.92924575722,36801.57218094136
p46,growth,46,2X,F05,Izzy,1147,845.8946214,42.715995299999996,21.357997649999998,111742.69087446257,34598.74737876558
p46,growth,46,2X,F05,Izzy,1148,905.7905559,44.86019399999999,22.430096999999996,131968.98752688855,38898.34435807893
p46,growth,46,2X,F05,Izzy,1149,875.3534742,43.114532999999994,21.557266499999997,117801.99197611898,36133.00123401474
p46,growth,46,2X,F05,Izzy,1150,907.6679648999999,41.8761018,20.9380509,115234.17670826339,36385.82120836556
p47,growth,47,2X,F02,Izzy,1151,850.7429477999999,39.6297984,19.8148992,96730.6008811616,32282.2802317752
p47,growth,47,2X,F02,Izzy,1152,887.7674295,43.0288968,21.5144484,118998.4850141412,36570.72274866965
p47,growth,47,2X,F02,Izzy,1153,892.3555535999999,46.2171984,23.1085992,137996.1481562835,39482.752097930876
p47,growth,47,2X,F02,Izzy,1154,940.2031334999999,46.2171984,23.1085992,145395.42045101247,41592.00873838953
p47,growth,47,2X,F02,Izzy,1155,907.6053846,44.3826075,22.19130375,129432.84368095007,38561.05542979535
p47,growth,47,2X,F03,Izzy,1156,845.9506143,42.8345685,21.41728425,112371.35159439655,34697.0759842957
p47,growth,47,2X,F03,Izzy,1157,903.0765471,46.6651416,23.3325708,142374.2802296717,40342.6164825374
p47,growth,47,2X,F03,Izzy,1158,901.1497326,46.67502269999999,23.337511349999996,142130.68057532038,40265.3779844406
p47,growth,47,2X,F03,Izzy,1159,924.9565962,42.9663165,21.48315825,123623.03516515526,38041.624340053655
p47,growth,47,2X,F03,Izzy,1160,927.1930185,43.0585401,21.52927005,124454.48630812735,38215.127455786635
p47,growth,47,2X,F04,Izzy,1161,890.7087035999999,44.4517752,22.2258876,127419.44719930597,37904.74931092482
p47,growth,47,2X,F04,Izzy,1162,875.9891583,44.62634129999999,22.313170649999996,126299.92657039559,37427.060748681724
p47,growth,47,2X,F04,Izzy,1163,921.939567,46.589386499999996,23.294693249999998,144876.5979003463,41115.356857494466
p47,growth,47,2X,F04,Izzy,1164,795.0431871,44.761382999999995,22.380691499999998,115323.95160879611,34084.38998160618
p47,growth,47,2X,F04,Izzy,1165,911.8707261,42.936673199999994,21.468336599999997,121705.96345028139,37479.462550375276
p47,growth,47,2X,F06,Izzy,1166,901.9270458,44.1586359,22.07931795,127328.17380863438,38127.29376533771
p47,growth,47,2X,F06,Izzy,1167,858.1175421,45.4398852,22.7199426,128275.29819200591,37334.77975971445
p47,growth,47,2X,F06,Izzy,1168,930.5064807,43.9577202,21.9788601,130170.18575793182,39152.089685415594
p47,growth,47,2X,F06,Izzy,1169,923.7972137999999,42.7456386,21.3728193,122203.05667314299,37798.97012796297
p47,growth,47,2X,F06,Izzy,1170,873.2850305999999,42.3767442,21.1883721,113535.84361131945,35431.076562251976
p47,growth,47,2X,F08,Izzy,1171,902.5495551,45.8417166,22.9208583,137313.93160637713,39607.712395091214
p47,growth,47,2X,F08,Izzy,1172,838.147839,44.1915729,22.09578645,118500.81862042488,35467.39079993395
p47,growth,47,2X,F08,Izzy,1173,861.4408853999998,42.851037,21.4255185,114516.9980070175,35343.536108577486
p47,growth,47,2X,F08,Izzy,1174,899.1866874,44.8667814,22.4333907,131045.31579429268,38621.44523549148
p47,growth,47,2X,F08,Izzy,1175,832.0083821999999,43.127707799999996,21.563853899999998,112037.20249957641,34360.99831976807
p48,growth,48,2X,F01,Izzy,1176,912.3812495999999,45.5386962,22.7693481,136980.68635194586,39772.94580746921
p48,growth,48,2X,F01,Izzy,1177,896.4496227,46.289659799999995,23.144829899999998,139064.304637704,39725.41603663745
p48,growth,48,2X,F01,Izzy,1178,935.6314778999999,46.8858195,23.44290975,148905.1261605173,41989.270479928666
p48,growth,48,2X,F01,Izzy,1179,924.5350025999999,44.3101461,22.15507305,131416.9924231936,39213.6093720655
p48,growth,48,2X,F01,Izzy,1180,929.2943990999999,45.6111576,22.8055788,139964.31104870763,40572.03548142403
p48,growth,48,2X,F03,Izzy,1181,938.0754033000001,43.4998959,21.74994795,128509.72250100102,39058.358809831436
p48,growth,48,2X,F03,Izzy,1182,944.6035167,45.7956048,22.8978024,143423.05125647355,41404.81798729612
p48,growth,48,2X,F03,Izzy,1183,907.6218531,46.875938399999995,23.437969199999998,144386.5354042218,40728.07887667603
p48,growth,48,2X,F03,Izzy,1184,939.9626933999999,45.3937734,22.6968867,140224.85175801252,40840.57761979997
p48,growth,48,2X,F03,Izzy,1185,906.6008060999999,44.0203005,22.01015025,127187.34698651354,38204.09167877665
p48,growth,48,2X,F05,Izzy,1186,904.2128736000001,45.512346599999994,22.756173299999997,135597.26940846056,39395.338876670336
p48,growth,48,2X,F05,Izzy,1187,960.1893051000001,44.6592783,22.32963915,138644.31525584488,41041.34566090066
p48,growth,48,2X,F05,Izzy,1188,890.8108083,44.412250799999995,22.206125399999998,127207.53785945724,37875.37149554965
p48,growth,48,2X,F05,Izzy,1189,911.9168379,46.6684353,23.33421765,143788.28926510492,40738.97379366238
p48,growth,48,2X,F05,Izzy,1190,899.5489944000001,44.0203005,22.01015025,126198.04583485263,37908.00454023241
p48,growth,48,2X,F08,Izzy,1191,905.3920182,42.874092899999994,21.437046449999997,120489.26428690816,37159.89514375233
p48,growth,48,2X,F08,Izzy,1192,912.6842700000001,45.485997,22.7429985,136709.21958519027,39740.06562396289
p48,growth,48,2X,F08,Izzy,1193,1009.6606790999999,45.7330245,22.86651225,152882.25949647833,44186.09714711313
p48,growth,48,2X,F08,Izzy,1194,910.7113436999999,43.9610139,21.98050695,127420.1020076631,38324.99663934447
p48,growth,48,2X,F08,Izzy,1195,906.5283446999999,48.6051309,24.30256545,155048.44813622703,42179.789244389496
p48,growth,48,2X,F10,Izzy,1196,892.7606787,44.573642099999994,22.286821049999997,128414.21423820501,38095.907269262214
p48,growth,48,2X,F10,Izzy,1197,918.0925254,44.6329287,22.31646435,132409.46278914966,39224.998287317445
p48,growth,48,2X,F10,Izzy,1198,975.5115975,45.476115899999996,22.738057949999998,146056.5264702696,42456.6289932301
p48,growth,48,2X,F10,Izzy,1199,949.6329966,42.9136173,21.45680865,126609.9525519509,39005.015140599935
p48,growth,48,2X,F10,Izzy,1200,942.3638007,42.706114199999995,21.353057099999997,124428.68488190736,38520.308938807284
p49,growth,49,2X,F01,Izzy,1201,932.9306439,43.0980645,21.54903225,125454.6299842158,38486.06679108333
p49,growth,49,2X,F01,Izzy,1202,902.9711487,43.4406093,21.72030465,123363.72997281185,37550.59961475041
p49,growth,49,2X,F01,Izzy,1203,912.2033898,45.551871,22.7759355,137033.23908275936,39776.72482539046
p49,growth,49,2X,F01,Izzy,1204,943.3749666,46.6025613,23.30128065,148328.88160190757,42079.79564916663
p49,growth,49,2X,F01,Izzy,1205,1032.7363412999998,42.9234984,21.4617492,137753.1326001638,42416.349866136006
p49,growth,49,2X,F03,Izzy,1206,863.3413503,43.9610139,21.98050695,120792.43734433745,36338.73316041268
p49,growth,49,2X,F03,Izzy,1207,947.8313427,42.8806803,21.44034015,126175.83896997526,38901.38970977981
p49,growth,49,2X,F03,Izzy,1208,971.5888008,46.4576385,23.22881925,151816.3558436189,43199.153625547144
p49,growth,49,2X,F03,Izzy,1209,910.8957909000001,43.0190157,21.50950785,122042.59557617399,37511.33552211026
p49,growth,49,2X,F03,Izzy,1210,945.8781786,40.1699652,20.0849826,110499.39982496212,36367.391444202935
p49,growth,49,2X,F04,Izzy,1211,891.8614986,42.409681199999994,21.204840599999997,116131.28548019764,36210.05453320582
p49,growth,49,2X,F04,Izzy,1212,915.6881244,46.8924069,23.44620345,145772.10771503623,41103.16644839746
p49,growth,49,2X,F04,Izzy,1213,910.1711769,46.50704399999999,23.253521999999997,142522.14600315175,40520.651797728584
p49,growth,49,2X,F04,Izzy,1214,873.2520936,46.9945116,23.4972558,139622.5991011946,39290.50251321309
p49,growth,49,2X,F04,Izzy,1215,880.6398626999999,45.6638568,22.8319284,132942.95288491622,38499.762166346605
p49,growth,49,2X,F05,Izzy,1216,1009.3016658,49.797450299999994,24.898725149999997,181199.50438767104,48095.990731153746
p49,growth,49,2X,F05,Izzy,1217,906.8873579999998,42.5084922,21.2542461,118638.74687238311,36903.65032446857
p49,growth,49,2X,F05,Izzy,1218,896.5846644,45.4629411,22.73147055,134161.57978610482,39021.78852415962
p49,growth,49,2X,F05,Izzy,1219,932.3509527,47.593965,23.7969825,152899.12303315644,42474.53760738231
p49,growth,49,2X,F05,Izzy,1220,914.4826302,47.3897556,23.6948778,148684.6724715504,41484.62367044771
p49,growth,49,2X,F08,Izzy,1221,930.2166351,46.0689819,23.03449095,142929.91415758146,41019.80373146388
p49,growth,49,2X,F08,Izzy,1222,899.9475321,45.4234167,22.71170835,134430.73980042204,39133.56252057693
p49,growth,49,2X,F08,Izzy,1223,893.6927958,46.579505399999995,23.289752699999998,140378.2435862159,39851.67779639502
p49,growth,49,2X,F08,Izzy,1224,909.4827935999999,47.116378499999996,23.558189249999998,146170.62123885736,41020.616410917224
p49,growth,49,2X,F08,Izzy,1225,899.9244762,48.7368789,24.36843945,154754.5023145401,41987.132455931816
p50,growth,50,2X,F01,Izzy,1226,911.9695370999999,42.6303591,21.31517955,119988.6357101179,37216.09850014311
p50,growth,50,2X,F01,Izzy,1227,911.8806072,45.4925844,22.7462922,136628.40564637372,39710.94860606339
p50,growth,50,2X,F01,Izzy,1228,947.1989523,46.6816101,23.34080505,149435.80403227327,42321.438779534525
p50,growth,50,2X,F01,Izzy,1229,973.2850563000001,46.177673999999996,23.088836999999998,150253.9728454188,43013.53730314399
p50,growth,50,2X,F01,Izzy,1230,929.5249581,46.3193031,23.15965155,144379.95101423303,41212.13119119365
p50,growth,50,2X,F02,Izzy,1231,897.2895161999999,44.6395161,22.31975805,129447.40586553625,38345.03689310844
p50,growth,50,2X,F02,Izzy,1232,995.0070077999999,51.157748399999996,25.578874199999998,188525.79662281243,48712.29976374887
p50,growth,50,2X,F02,Izzy,1233,874.4905248,46.7408967,23.37044835,138315.54416015,39133.675939126806
p50,growth,50,2X,F02,Izzy,1234,894.3317736,44.6559846,22.3279923,129115.9220650335,38233.201981172184
p50,growth,50,2X,F02,Izzy,1235,957.8178410999999,44.596697999999996,22.298348999999998,137914.56450084862,40882.95975507368
p50,growth,50,2X,F04,Izzy,1236,938.7901362,43.6645809,21.83229045,129583.26305511722,39235.99598566093
p50,growth,50,2X,F04,Izzy,1237,923.8202696999999,46.4345826,23.2172913,144209.0051399707,41062.03832225236
p50,growth,50,2X,F04,Izzy,1238,1007.1739355999999,46.0096953,23.00484765,154356.52553230323,44344.27900095549
p50,growth,50,2X,F04,Izzy,1239,923.2899839999999,45.68361899999999,22.841809499999997,139502.15861377047,40374.85561997115
p50,growth,50,2X,F04,Izzy,1240,1002.8295453,46.6552605,23.32763025,158033.86428302462,44773.14839491228
p50,growth,50,2X,F05,Izzy,1241,920.1379131,42.6138906,21.3069453,120969.83842907431,37533.73278324586
p50,growth,50,2X,F05,Izzy,1242,948.1508316,46.9516935,23.47584675,151321.8892986272,42608.924154265434
p50,growth,50,2X,F05,Izzy,1243,975.0405983999999,45.914178,22.957089,148812.05976574754,42844.978153840595
p50,growth,50,2X,F05,Izzy,1244,912.6052212000001,44.458362599999994,22.229181299999997,130590.52809010993,38838.8930880374
p50,growth,50,2X,F05,Izzy,1245,912.3186692999999,42.9300858,21.4650429,121728.38967861397,37492.0545652343
p50,growth,50,2X,F06,Izzy,1246,873.1005833999999,44.5407051,22.27035255,125400.78519974086,37232.52217047135
p50,growth,50,2X,F06,Izzy,1247,883.0080329999998,43.7897415,21.89487075,122583.27477304863,37018.58488124785
p50,growth,50,2X,F06,Izzy,1248,969.7311540000001,45.9306465,22.96532325,148107.91451093782,42627.74163789377
p50,growth,50,2X,F06,Izzy,1249,1009.4959941,39.3630087,19.68150435,113240.811799645,38025.36509092398
p50,growth,50,2X,F06,Izzy,1250,958.7565456,46.1282685,23.06413425,147694.54310501541,42328.291625376834
p51,growth,51,2X,F03,Izzy,1251,959.7677114999999,48.5689002,24.2844501,163909.63221532246,44614.71097941089
p51,growth,51,2X,F03,Izzy,1252,989.1639839999999,51.4113633,25.70568165,189281.57353560574,48667.26627715047
p51,growth,51,2X,F03,Izzy,1253,951.1349237999999,48.1835373,24.09176865,159867.90714821202,43863.973265060355
p51,growth,51,2X,F03,Izzy,1254,1011.3701094,48.66112379999999,24.330561899999996,173378.87668175815,47094.49429861587
p51,growth,51,2X,F03,Izzy,1255,1015.3719548999999,49.912729799999994,24.956364899999997,183134.26551161756,48496.32387930743
p51,growth,51,2X,F04,Izzy,1256,901.1727885,43.8424407,21.92122035,125406.28934895339,37822.74428470636
p51,growth,51,2X,F04,Izzy,1257,977.438412,53.789414699999995,26.894707349999997,204741.00992204426,50316.80389538463
p51,growth,51,2X,F04,Izzy,1258,968.710107,51.3323145,25.66615725,184798.0250394748,47590.97970129719
p51,growth,51,2X,F04,Izzy,1259,990.1092759000001,51.622160099999995,25.811080049999997,191019.31256206322,48913.35618866353
p51,growth,51,2X,F04,Izzy,1260,912.4240677,46.078863,23.0394315,140256.19178345252,40246.60284263382
p51,growth,51,2X,F08,Izzy,1261,933.3654123,46.0722756,23.0361378,143434.23842908783,41161.108189041195
p51,growth,51,2X,F08,Izzy,1262,1045.1634714,48.6677112,24.3338556,179220.57605193,48669.56333131729
p51,growth,51,2X,F08,Izzy,1263,1017.7170692999998,53.4666321,26.73331605,210627.2304849422,52068.96969727515
p51,growth,51,2X,F08,Izzy,1264,1010.5038662999999,49.701933,24.8509665,180720.0509827775,48060.72930651573
p51,growth,51,2X,F08,Izzy,1265,922.7267612999999,44.79432,22.39716,134041.97385775298,39564.835464797194
p51,growth,51,2X,F09,Izzy,1266,948.1936496999998,44.5505862,22.2752931,136246.60520177666,40431.72534267825
p51,growth,51,2X,F09,Izzy,1267,964.2207939,49.6130031,24.80650155,171826.1766412604,45784.53718902381
p51,growth,51,2X,F09,Izzy,1268,940.1306721,50.3474982,25.1737491,172530.47333152505,45305.488701013426
p51,growth,51,2X,F09,Izzy,1269,907.2101405999999,42.8609181,21.43045905,120657.03169735514,37222.80391532231
p51,growth,51,2X,F09,Izzy,1270,997.2631922999999,49.692051899999996,24.846025949999998,178281.1603858259,47423.603505089006
p51,growth,51,2X,F10,Izzy,1271,958.5984480000001,45.943821299999996,22.971910649999998,146491.6097760816,42152.11074124425
p51,growth,51,2X,F10,Izzy,1272,1002.8130768,50.02142189999999,25.010710949999996,181657.71866553224,48002.73030300776
p51,growth,51,2X,F10,Izzy,1273,974.9450810999999,45.3937734,22.6968867,145443.56965375174,42355.22510078654
p51,growth,51,2X,F10,Izzy,1274,1076.9345016,45.9701709,22.98508545,164764.38019304752,47364.991362618115
